From To Distance
8 10 2.2
8 11 80.4
8 12 83.3
8 13 81.1
8 14 9.4
8 15 9.9
8 16 9.3
8 17 37.0
8 18 36.3
8 19 39.3
8 20 59.2
8 21 59.1
8 22 60.5
8 23 61.1
8 24 59.7
8 25 46.8
8 26 47.4
8 27 46.3
8 28 46.8
8 29 46.4
8 30 48.0
8 31 48.7
8 32 50.4
8 33 50.1
8 34 50.8
8 35 49.9
8 36 48.7
8 37 48.2
8 38 49.9
8 39 50.3
8 40 45.6
8 41 45.2
8 42 44.2
8 43 45.5
8 44 46.8
8 45 46.0
8 46 46.3
8 47 48.3
8 48 158.0
8 49 161.0
8 50 167.0
8 51 158.0
8 52 155.0
8 53 175.0
8 54 173.0
8 55 151.0
8 56 167.0
8 57 152.0
8 58 153.0
8 59 155.0
8 60 165.0
8 61 160.0
8 62 160.0
8 63 154.0
8 64 173.0
8 65 156.0
8 66 0.001
8 67 2.2
8 68 83.3
8 69 82.5
8 70 81.1
8 71 9.7
8 72 9.9
8 73 9.3
8 74 37.0
8 75 39.3
8 76 59.2
8 77 59.1
8 78 58.9
8 79 62.7
8 80 61.1
8 81 60.3
8 82 46.8
8 83 47.6
8 84 46.3
8 85 46.4
8 86 47.7
8 87 48.1
8 88 48.7
8 89 50.4
8 90 50.1
8 91 50.6
8 92 50.8
8 93 48.7
8 94 48.4
8 95 48.2
8 96 50.3
8 97 45.6
8 98 45.2
8 99 44.2
8 100 45.5
8 101 45.7
8 102 46.0
8 103 46.3
8 104 48.3
8 105 158.0
8 106 161.0
8 107 167.0
8 108 152.0
8 109 155.0
8 110 173.0
8 111 151.0
8 112 167.0
8 113 153.0
8 114 157.0
8 115 165.0
8 116 161.0
8 117 160.0
8 118 174.0
8 119 173.0
8 120 1.8
8 121 2.2
8 122 80.4
8 123 79.9
8 124 83.3
8 125 82.5
8 126 9.4
8 127 8.9
8 128 9.9
8 129 9.3
8 130 37.0
8 131 39.3
8 132 37.4
8 133 59.1
8 134 60.5
8 135 62.7
8 136 61.1
8 137 59.7
8 138 60.3
8 139 46.8
8 140 47.4
8 141 46.3
8 142 46.8
8 143 46.4
8 144 48.0
8 145 48.1
8 146 48.7
8 147 50.7
8 148 50.1
8 149 50.8
8 150 49.9
8 151 48.4
8 152 48.2
8 153 50.3
8 154 45.6
8 155 44.8
8 156 44.2
8 157 44.3
8 158 45.7
8 159 46.8
8 160 46.0
8 161 48.3
8 162 158.0
8 163 171.0
8 164 161.0
8 165 167.0
8 166 152.0
8 167 155.0
8 168 175.0
8 169 173.0
8 170 151.0
8 171 171.0
8 172 167.0
8 173 153.0
8 174 155.0
8 175 160.0
8 176 161.0
8 177 154.0
8 178 174.0
8 179 156.0
8 180 155.0
8 181 152.0
8 182 161.0
8 183 173.0
8 184 156.0
8 185 173.0
8 186 177.0
8 187 174.0
8 188 163.0
8 189 162.0
8 190 159.0
8 191 156.0
8 192 151.0
8 193 157.0
8 194 158.0
8 195 169.0
8 196 157.0
8 197 162.0
8 198 181.0
8 199 154.0
8 200 153.0
8 201 0.6
8 202 159.0
8 203 83.6
8 204 53.2
8 205 49.8
8 206 38.5
8 207 50.8
8 208 52.5
8 209 4.7
8 210 9.2
8 211 29.7
8 212 60.7
8 213 111.0
8 214 142.0
8 215 140.0
8 216 117.0
8 217 1.6
8 218 9.7
8 219 25.9
9 0 45.3
9 1 50.5
9 2 47.1
9 3 59.7
9 4 37.2
9 5 10.2
9 6 81.5
9 7 1.6
9 8 2.5
9 10 0.4
9 11 79.4
9 12 82.2
9 13 80.0
9 14 9.5
9 15 10.0
9 16 9.4
9 17 36.9
9 18 36.1
9 19 49.9
9 20 59.3
9 21 59.2
9 22 60.6
9 23 61.2
9 24 59.8
9 25 46.9
9 26 47.5
9 27 46.4
9 28 46.8
9 29 46.5
9 30 48.1
9 31 48.8
9 32 50.5
9 33 50.1
9 34 50.9
9 35 50.0
9 36 48.8
9 37 48.3
9 38 50.0
9 39 50.4
9 40 45.7
9 41 45.3
9 42 44.3
9 43 45.6
9 44 46.9
9 45 46.1
9 46 46.4
9 47 48.4
9 48 158.0
9 49 161.0
9 50 167.0
9 51 158.0
9 52 155.0
9 53 175.0
9 54 173.0
9 55 151.0
9 56 167.0
9 57 153.0
9 58 153.0
9 59 155.0
9 60 165.0
9 61 160.0
9 62 160.0
9 63 154.0
9 64 173.0
9 65 156.0
9 66 2.5
9 67 0.4
9 68 82.2
9 69 81.5
9 70 80.0
9 71 9.8
9 72 10.0
9 73 9.4
9 74 36.9
9 75 49.9
9 76 59.3
9 77 59.2
9 78 59.0
9 79 62.8
9 80 61.2
9 81 60.4
9 82 46.9
9 83 47.7
9 84 46.4
9 85 46.5
9 86 47.7
9 87 48.2
9 88 48.8
9 89 50.5
9 90 50.1
9 91 50.7
9 92 50.9
9 93 48.8
9 94 48.5
9 95 48.3
9 96 50.4
9 97 45.7
9 98 45.3
9 99 44.3
9 100 45.6
9 101 45.8
9 102 46.1
9 103 46.4
9 104 48.4
9 105 158.0
9 106 161.0
9 107 167.0
9 108 152.0
9 109 155.0
9 110 173.0
9 111 151.0
9 112 167.0
9 113 153.0
9 114 157.0
9 115 165.0
9 116 161.0
9 117 160.0
9 118 174.0
9 119 173.0
9 120 0.001
9 121 0.4
9 122 79.4
9 123 78.9
9 124 82.2
9 125 81.5
9 126 9.5
9 127 9.0
9 128 10.0
9 129 9.4
9 130 36.9
9 131 49.9
9 132 37.3
9 133 59.2
9 134 60.6
9 135 62.8
9 136 61.2
9 137 59.8
9 138 60.4
9 139 46.9
9 140 47.5
9 141 46.4
9 142 46.8
9 143 46.5
9 144 48.1
9 145 48.2
9 146 48.8
9 147 50.8
9 148 50.1
9 149 50.9
9 150 50.0
9 151 48.5
9 152 48.3
9 153 50.4
9 154 45.7
9 155 44.9
9 156 44.3
9 157 44.4
9 158 45.8
9 159 46.9
9 160 46.1
9 161 48.4
9 162 158.0
9 163 171.0
9 164 161.0
9 165 167.0
9 166 152.0
9 167 155.0
9 168 175.0
9 169 173.0
9 170 151.0
9 171 171.0
9 172 167.0
9 173 153.0
9 174 155.0
9 175 160.0
9 176 161.0
9 177 154.0
9 178 174.0
9 179 156.0
9 180 155.0
9 181 153.0
9 182 161.0
9 183 173.0
9 184 156.0
9 185 173.0
9 186 177.0
9 187 174.0
9 188 163.0
9 189 162.0
9 190 159.0
9 191 156.0
9 192 151.0
9 193 157.0
9 194 158.0
9 195 169.0
9 196 157.0
9 197 162.0
9 198 181.0
9 199 154.0
9 200 154.0
9 201 2.2
9 202 159.0
9 203 83.7
9 204 53.3
9 205 49.9
9 206 38.6
9 207 50.9
9 208 52.6
9 209 5.3
9 210 9.3
9 211 29.6
9 212 60.8
9 213 112.0
9 214 142.0
9 215 140.0
9 216 117.0
9 217 3.3
9 218 9.8
9 219 25.8
10 0 45.0
10 1 50.2
10 2 46.7
10 3 59.4
10 4 36.9
10 5 9.8
10 6 81.4
10 7 2.0
10 8 3.0
10 9 0.4
10 11 79.2
10 12 82.1
10 13 79.9
10 14 9.2
10 15 9.7
10 16 9.0
10 17 36.5
10 18 35.8
10 19 49.7
10 20 58.9
10 21 58.8
10 22 60.2
10 23 60.8
10 24 59.5
10 25 46.5
10 26 47.2
10 27 46.0
10 28 46.5
10 29 46.2
10 30 47.8
10 31 48.5
10 32 50.2
10 33 49.8
10 34 50.5
10 35 49.7
10 36 48.4
10 37 48.0
10 38 49.7
10 39 50.1
10 40 45.3
10 41 45.0
10 42 44.0
10 43 45.2
10 44 46.6
10 45 45.7
10 46 46.0
10 47 48.0
10 48 158.0
10 49 160.0
10 50 167.0
10 51 158.0
10 52 154.0
10 53 174.0
10 54 173.0
10 55 151.0
10 56 167.0
10 57 152.0
10 58 153.0
10 59 154.0
10 60 165.0
10 61 160.0
10 62 160.0
10 63 154.0
10 64 173.0
10 65 156.0
10 66 3.0
10 67 0.001
10 68 82.1
10 69 81.4
10 70 79.9
10 71 9.5
10 72 9.7
10 73 9.0
10 74 36.5
10 75 49.7
10 76 58.9
10 77 58.8
10 78 58.6
10 79 62.5
10 80 60.8
10 81 60.1
10 82 46.5
10 83 47.3
10 84 46.0
10 85 46.2
10 86 47.4
10 87 47.9
10 88 48.5
10 89 50.2
10 90 49.8
10 91 50.3
10 92 50.5
10 93 48.4
10 94 48.2
10 95 48.0
10 96 50.1
10 97 45.3
10 98 45.0
10 99 44.0
10 100 45.2
10 101 45.5
10 102 45.7
10 103 46.0
10 104 48.0
10 105 158.0
10 106 160.0
10 107 167.0
10 108 152.0
10 109 154.0
10 110 173.0
10 111 151.0
10 112 167.0
10 113 153.0
10 114 157.0
10 115 165.0
10 116 160.0
10 117 160.0
10 118 173.0
10 119 173.0
10 120 0.4
10 121 0.001
10 122 79.2
10 123 78.7
10 124 82.1
10 125 81.4
10 126 9.2
10 127 8.6
10 128 9.7
10 129 9.0
10 130 36.5
10 131 49.7
10 132 37.0
10 133 58.8
10 134 60.2
10 135 62.5
10 136 60.8
10 137 59.5
10 138 60.1
10 139 46.5
10 140 47.2
10 141 46.0
10 142 46.5
10 143 46.2
10 144 47.8
10 145 47.9
10 146 48.5
10 147 50.5
10 148 49.8
10 160 45.7
10 161 48.0
10 162 158.0
10 163 170.0
10 164 160.0
10 165 167.0
10 166 152.0
10 167 154.0
10 168 174.0
10 169 173.0
10 170 151.0
10 171 171.0
10 172 167.0
10 173 153.0
10 174 154.0
10 175 160.0
10 176 160.0
10 177 154.0
10 178 173.0
10 179 156.0
10 180 155.0
10 181 152.0
10 182 160.0
10 183 172.0
10 184 156.0
10 185 173.0
10 186 176.0
10 187 174.0
10 188 162.0
10 189 161.0
10 190 159.0
10 191 156.0
10 192 151.0
10 193 157.0
10 194 158.0
10 195 169.0
10 196 157.0
10 197 162.0
10 198 180.0
10 199 153.0
10 200 153.0
10 201 2.7
10 202 159.0
10 203 83.4
10 204 52.9
10 205 49.5
10 206 38.3
10 207 50.5
10 208 52.3
10 209 4.9
10 210 8.9
10 211 29.2
10 212 60.4
10 213 111.0
10 214 142.0
10 215 140.0
10 216 117.0
10 217 3.7
10 218 9.5
10 219 25.4
11 0 121.0
11 1 127.0
11 2 123.0
11 3 136.0
11 4 51.0
11 5 87.6
11 6 2.1
11 7 80.3
11 8 81.2
11 9 79.5
11 10 79.3
11 12 2.8
11 13 13.1
11 14 86.9
11 15 87.4
11 16 86.8
11 17 50.8
11 18 53.3
11 19 49.4
11 20 135.0
11 21 135.0
11 22 137.0
11 23 137.0
11 24 136.0
11 25 123.0
11 26 124.0
11 27 122.0
11 28 123.0
11 29 123.0
11 30 124.0
11 31 125.0
11 32 127.0
11 33 126.0
11 34 127.0
11 35 126.0
11 36 125.0
11 37 124.0
11 38 126.0
11 39 127.0
11 40 122.0
11 41 121.0
11 42 120.0
11 43 122.0
11 44 123.0
11 45 122.0
11 46 122.0
11 47 124.0
11 48 234.0
11 49 237.0
11 50 243.0
11 51 234.0
11 52 231.0
11 53 251.0
11 54 249.0
11 55 227.0
11 56 243.0
11 57 229.0
11 58 229.0
11 59 231.0
11 60 241.0
11 61 236.0
11 62 236.0
11 63 230.0
11 64 249.0
11 65 232.0
11 66 81.2
11 67 79.3
11 68 2.8
11 69 2.1
11 70 13.1
11 71 87.2
11 72 87.4
11 73 86.8
11 74 50.8
11 75 49.4
11 76 135.0
11 77 135.0
11 78 135.0
11 79 139.0
11 80 137.0
11 81 137.0
11 82 123.0
11 83 124.0
11 84 122.0
11 85 123.0
11 86 124.0
11 87 124.0
11 88 125.0
11 89 127.0
11 90 126.0
11 91 127.0
11 92 127.0
11 93 125.0
11 94 125.0
11 95 124.0
11 96 127.0
11 97 122.0
11 98 121.0
11 99 120.0
11 100 122.0
11 101 122.0
11 102 122.0
11 103 122.0
11 104 124.0
11 105 234.0
11 106 237.0
11 107 243.0
11 108 228.0
11 109 231.0
11 110 249.0
11 111 227.0
11 112 243.0
11 113 229.0
11 114 233.0
11 115 241.0
11 116 237.0
11 117 236.0
11 118 250.0
11 119 249.0
11 120 79.5
11 121 79.3
11 122 0.001
11 123 0.5
11 124 2.8
11 125 2.1
11 126 86.9
11 127 86.3
11 128 87.4
11 129 86.8
11 130 50.8
11 131 49.4
11 132 51.9
11 133 135.0
11 134 137.0
11 135 139.0
11 136 137.0
11 137 136.0
11 138 137.0
11 139 123.0
11 140 124.0
11 141 122.0
11 142 123.0
11 143 123.0
11 144 124.0
11 145 124.0
11 146 125.0
11 147 127.0
11 148 126.0
11 149 127.0
11 150 126.0
11 151 125.0
11 152 124.0
11 153 127.0
11 154 122.0
11 155 121.0
11 156 120.0
11 157 121.0
11 158 122.0
11 159 123.0
11 160 122.0
11 161 124.0
11 162 234.0
11 163 247.0
11 164 237.0
11 165 243.0
11 166 228.0
11 167 231.0
11 168 251.0
11 169 249.0
11 170 227.0
11 171 247.0
11 172 243.0
11 173 229.0
11 174 231.0
11 175 236.0
11 176 237.0
11 177 230.0
11 178 250.0
11 179 232.0
11 180 231.0
11 181 229.0
11 182 237.0
11 183 249.0
11 184 233.0
11 185 249.0
11 186 253.0
11 187 250.0
11 188 239.0
11 189 238.0
11 190 235.0
11 191 232.0
11 192 227.0
11 193 234.0
11 194 235.0
11 195 245.0
11 196 233.0
11 197 238.0
11 198 257.0
11 199 230.0
11 200 230.0
11 201 80.9
11 202 236.0
11 203 160.0
11 204 129.0
11 205 126.0
11 206 115.0
11 207 127.0
11 208 129.0
11 209 81.8
11 210 86.7
11 211 58.1
11 212 146.0
11 213 188.0
11 214 218.0
11 215 216.0
11 216 193.0
11 217 79.9
11 218 87.2
11 219 63.7
12 0 124.0
12 1 129.0
12 2 126.0
12 3 139.0
12 4 53.8
12 5 90.4
12 6 0.8
12 7 83.1
12 8 84.1
12 9 82.3
12 10 82.2
12 11 2.8
12 13 16.0
12 14 89.8
12 15 90.2
12 16 89.6
12 17 53.7
12 18 56.1
12 19 52.3
12 20 138.0
12 21 138.0
12 22 140.0
12 23 140.0
12 24 139.0
12 25 126.0
12 26 126.0
12 27 125.0
12 28 126.0
12 29 125.0
12 30 127.0
12 31 128.0
12 32 129.0
12 33 129.0
12 34 130.0
12 35 129.0
12 36 128.0
12 37 127.0
12 38 129.0
12 39 129.0
12 40 125.0
12 41 124.0
12 42 123.0
12 43 125.0
12 44 126.0
12 45 125.0
12 46 125.0
12 47 127.0
12 48 237.0
12 49 240.0
12 50 246.0
12 51 237.0
12 52 234.0
12 53 254.0
12 54 252.0
12 55 230.0
12 56 246.0
12 57 231.0
12 58 232.0
12 59 234.0
12 60 244.0
12 61 239.0
12 62 239.0
12 63 233.0
12 64 252.0
12 65 235.0
12 66 84.1
12 67 82.2
12 68 0.001
12 69 1.8
12 70 16.0
12 71 90.1
12 72 90.2
12 73 89.6
12 74 53.7
12 75 52.3
12 76 138.0
12 77 138.0
12 78 138.0
12 79 142.0
12 80 140.0
12 81 139.0
12 82 126.0
12 83 127.0
12 84 125.0
12 85 125.0
12 86 127.0
12 87 127.0
12 88 128.0
12 89 129.0
12 90 129.0
12 91 130.0
12 92 130.0
12 93 128.0
12 94 127.0
12 95 127.0
12 96 129.0
12 97 125.0
12 98 124.0
12 99 123.0
12 100 125.0
12 101 125.0
12 102 125.0
12 103 125.0
12 104 127.0
12 105 237.0
12 106 240.0
12 107 246.0
12 108 231.0
12 109 234.0
12 110 252.0
12 111 230.0
12 112 246.0
12 113 232.0
12 114 236.0
12 115 244.0
12 116 240.0
12 117 239.0
12 118 253.0
12 119 252.0
12 120 82.3
12 121 82.2
12 122 2.8
12 123 3.3
12 124 0.001
12 125 1.8
12 126 89.8
12 127 89.2
12 128 90.2
12 129 89.6
12 130 53.7
12 131 52.3
12 132 54.8
12 133 138.0
12 134 140.0
12 135 142.0
12 136 140.0
12 137 139.0
12 138 139.0
12 139 126.0
12 140 126.0
12 141 125.0
12 142 126.0
12 143 125.0
12 144 127.0
12 145 127.0
12 146 128.0
12 147 130.0
12 148 129.0
12 149 130.0
12 150 129.0
12 151 127.0
12 152 127.0
12 153 129.0
12 154 125.0
12 155 124.0
12 156 123.0
12 157 123.0
12 158 125.0
12 159 126.0
12 160 125.0
12 161 127.0
12 162 237.0
12 163 250.0
12 164 240.0
12 165 246.0
12 166 231.0
12 167 234.0
12 168 254.0
12 169 252.0
12 170 230.0
12 171 250.0
12 172 246.0
12 173 232.0
12 174 234.0
12 175 239.0
12 176 240.0
12 177 233.0
12 178 253.0
12 179 235.0
12 180 234.0
12 181 231.0
12 182 240.0
12 183 252.0
12 184 235.0
12 185 252.0
12 186 256.0
12 187 253.0
12 188 242.0
12 189 241.0
12 190 238.0
12 191 235.0
12 192 230.0
12 193 236.0
12 194 237.0
12 195 248.0
12 196 236.0
12 197 241.0
12 198 260.0
12 199 233.0
12 200 232.0
12 201 83.8
12 202 238.0
12 203 163.0
12 204 132.0
12 205 129.0
12 206 118.0
12 207 130.0
12 208 132.0
12 209 84.6
12 210 89.5
12 211 60.9
12 212 149.0
12 213 190.0
12 214 221.0
12 215 219.0
12 216 196.0
12 217 82.8
12 218 90.1
12 219 66.6
13 0 122.0
13 1 127.0
13 2 124.0
13 3 136.0
13 4 51.6
13 5 88.2
13 6 15.3
13 7 80.9
13 8 81.9
13 9 80.1
13 10 80.0
13 11 13.1
13 12 16.0
13 14 87.6
13 15 88.0
13 16 87.4
13 17 51.5
13 18 53.9
13 19 50.1
13 20 136.0
13 21 136.0
13 22 137.0
13 23 138.0
13 24 137.0
13 25 124.0
13 26 124.0
13 27 123.0
13 28 124.0
13 29 123.0
13 30 125.0
13 31 126.0
13 32 127.0
13 33 127.0
13 34 128.0
13 35 127.0
13 36 126.0
13 37 125.0
13 38 127.0
13 39 127.0
13 40 122.0
13 41 122.0
13 42 121.0
13 43 122.0
13 44 124.0
13 45 123.0
13 46 123.0
13 47 125.0
13 48 235.0
13 49 238.0
13 50 244.0
13 51 235.0
13 52 231.0
13 53 251.0
13 54 250.0
13 55 228.0
13 56 244.0
13 57 229.0
13 58 230.0
13 59 231.0
13 60 242.0
13 61 237.0
13 62 237.0
13 63 231.0
13 64 250.0
13 65 233.0
13 66 81.9
13 67 80.0
13 68 16.0
13 69 15.2
13 70 0.001
13 71 87.9
13 72 88.0
13 73 87.4
13 74 51.5
13 75 50.1
13 76 136.0
13 77 136.0
13 78 136.0
13 79 140.0
13 80 138.0
13 81 137.0
13 82 124.0
13 83 124.0
13 84 123.0
13 85 123.0
13 86 124.0
13 87 125.0
13 88 126.0
13 89 127.0
13 90 127.0
13 91 127.0
13 92 128.0
13 93 126.0
13 94 125.0
13 95 125.0
13 96 127.0
13 97 122.0
13 98 122.0
13 99 121.0
13 100 122.0
13 101 123.0
13 102 123.0
13 103 123.0
13 104 125.0
13 105 235.0
13 106 238.0
13 107 244.0
13 108 229.0
13 109 231.0
13 110 250.0
13 111 228.0
13 112 244.0
13 113 230.0
13 114 234.0
13 115 242.0
13 116 237.0
13 117 237.0
13 118 250.0
13 119 250.0
13 120 80.1
13 121 80.0
13 122 13.1
13 123 12.6
13 124 16.0
13 125 15.2
13 126 87.6
13 127 87.0
13 128 88.0
13 129 87.4
13 130 51.5
13 131 50.1
13 132 52.6
13 133 136.0
13 134 137.0
13 135 140.0
13 136 138.0
13 137 137.0
13 138 137.0
13 139 124.0
13 140 124.0
13 141 123.0
13 142 124.0
13 143 123.0
13 144 125.0
13 145 125.0
13 146 126.0
13 147 128.0
13 148 127.0
13 149 128.0
13 150 127.0
13 151 125.0
13 152 125.0
13 153 127.0
13 154 122.0
13 155 122.0
13 156 121.0
13 157 121.0
13 158 123.0
13 159 124.0
13 160 123.0
13 161 125.0
13 162 235.0
13 163 247.0
13 164 237.0
13 165 244.0
13 166 229.0
13 167 231.0
13 168 251.0
13 169 250.0
13 170 228.0
13 171 248.0
13 172 244.0
13 173 230.0
13 174 231.0
13 175 237.0
13 176 237.0
13 177 231.0
13 178 250.0
13 179 233.0
13 180 232.0
13 181 229.0
13 182 238.0
13 183 249.0
13 184 233.0
13 185 250.0
13 186 253.0
13 187 251.0
13 188 239.0
13 189 239.0
13 190 236.0
13 191 233.0
13 192 228.0
13 193 234.0
13 194 235.0
13 195 246.0
13 196 234.0
13 197 239.0
13 198 257.0
13 199 230.0
13 200 230.0
13 201 81.6
13 202 236.0
13 203 160.0
13 204 130.0
13 205 127.0
13 206 115.0
13 207 128.0
13 208 129.0
13 209 82.4
13 210 87.3
13 211 58.7
13 212 147.0
13 213 188.0
13 214 219.0
13 215 217.0
13 216 194.0
13 217 80.6
13 218 87.9
13 219 64.4
14 0 40.7
14 1 45.9
14 2 42.5
14 3 55.1
14 4 45.0
14 5 1.0
14 6 90.1
14 7 12.4
14 8 10.6
14 9 11.6
14 10 11.2
14 11 87.9
14 12 90.8
14 13 88.6
14 15 0.5
14 16 3.2
14 17 44.7
14 18 43.9
14 19 47.0
14 20 54.7
14 21 54.6
14 22 56.0
14 23 56.6
14 24 55.2
14 25 42.3
14 26 42.9
14 27 41.8
14 28 42.2
14 29 41.9
14 30 43.5
14 31 44.2
14 32 45.9
14 33 45.5
14 34 46.2
14 35 45.4
14 36 44.2
14 37 43.7
14 38 45.4
14 39 45.8
14 40 41.0
14 41 40.7
14 42 39.7
14 43 41.0
14 44 42.3
14 45 41.5
14 46 41.8
14 47 43.8
14 48 153.0
14 49 156.0
14 50 163.0
14 51 153.0
14 52 150.0
14 53 170.0
14 54 169.0
14 55 146.0
14 56 163.0
14 57 148.0
14 58 149.0
14 59 150.0
14 60 160.0
14 61 155.0
14 62 155.0
14 63 150.0
14 64 169.0
14 65 152.0
14 66 10.6
14 67 11.2
14 68 90.8
14 69 90.1
14 70 88.6
14 71 0.9
14 72 0.5
14 73 3.2
14 74 44.7
14 75 47.0
14 76 54.7
14 77 54.6
14 78 54.3
14 79 58.2
14 80 56.6
14 81 55.8
14 82 42.3
14 83 43.1
14 84 41.8
14 85 41.9
14 86 43.1
14 87 43.6
14 88 44.2
14 89 45.9
14 90 45.5
14 91 46.1
14 92 46.2
14 93 44.2
14 94 43.9
14 95 43.7
14 96 45.8
14 97 41.0
14 98 40.7
14 99 39.7
14 100 41.0
14 101 41.2
14 102 41.5
14 103 41.8
14 104 43.8
14 105 153.0
14 106 156.0
14 107 163.0
14 108 147.0
14 109 150.0
14 110 168.0
14 111 146.0
14 112 163.0
14 113 149.0
14 114 152.0
14 115 160.0
14 116 156.0
14 117 155.0
14 118 169.0
14 119 169.0
14 120 11.6
14 121 11.2
14 122 87.9
14 123 87.4
14 124 90.8
14 125 90.1
14 126 0.001
14 127 6.4
14 128 0.5
14 129 3.2
14 130 44.7
14 131 47.0
14 132 45.1
14 133 54.6
14 134 56.0
14 135 58.2
14 136 56.6
14 137 55.2
14 138 55.8
14 139 42.3
14 140 42.9
14 141 41.8
14 142 42.2
14 143 41.9
14 144 43.5
14 145 43.6
14 146 44.2
14 147 46.2
14 148 45.5
14 149 46.2
14 150 45.4
14 151 43.9
14 152 43.7
14 153 45.8
14 154 41.0
14 155 40.3
14 156 39.7
14 157 39.8
14 158 41.2
14 159 42.3
14 160 41.5
14 161 43.8
14 162 153.0
14 163 166.0
14 164 156.0
14 165 163.0
14 166 147.0
14 167 150.0
14 168 170.0
14 169 169.0
14 170 146.0
14 171 167.0
14 172 163.0
14 173 149.0
14 174 150.0
14 175 155.0
14 176 156.0
14 177 150.0
14 178 169.0
14 179 152.0
14 180 151.0
14 181 148.0
14 182 156.0
14 183 168.0
14 184 152.0
14 185 168.0
14 186 172.0
14 187 170.0
14 188 158.0
14 189 157.0
14 190 154.0
14 191 152.0
14 192 146.0
14 193 153.0
14 194 154.0
14 195 165.0
14 196 152.0
14 197 157.0
14 198 176.0
14 199 149.0
14 200 149.0
14 201 9.6
14 202 155.0
14 203 79.1
14 204 48.7
14 205 45.2
14 206 34.0
14 207 46.3
14 208 48.0
14 209 13.3
14 210 0.7
14 211 37.3
14 212 56.2
14 213 107.0
14 214 137.0
14 215 136.0
14 216 112.0
14 217 11.2
14 218 5.2
14 219 33.6
15 0 40.6
15 1 45.8
15 2 42.4
15 3 55.0
15 4 44.9
15 5 1.1
15 6 90.0
15 7 12.3
15 8 10.5
15 9 11.5
15 10 11.1
15 11 87.9
15 12 90.7
15 13 88.5
15 14 0.9
15 16 3.2
15 17 44.6
15 18 43.8
15 19 46.9
15 20 54.6
15 21 54.5
15 22 55.9
15 23 56.5
15 24 55.1
15 25 42.2
15 26 42.8
15 27 41.7
15 28 42.1
15 29 41.8
15 30 43.4
15 31 44.1
15 32 45.8
15 33 45.4
15 34 46.2
15 35 45.3
15 36 44.1
15 37 43.6
15 38 45.3
15 39 45.7
15 40 41.0
15 41 40.6
15 42 39.6
15 43 40.9
15 44 42.2
15 45 41.4
15 46 41.7
15 47 43.7
15 48 153.0
15 49 156.0
15 50 163.0
15 51 153.0
15 52 150.0
15 53 170.0
15 54 169.0
15 55 146.0
15 56 163.0
15 57 148.0
15 58 149.0
15 59 150.0
15 60 160.0
15 61 155.0
15 62 155.0
15 63 150.0
15 64 169.0
15 65 152.0
15 66 10.5
15 67 11.1
15 68 90.7
15 69 90.0
15 70 88.5
15 71 1.0
15 72 0.001
15 73 3.2
15 74 44.6
15 75 46.9
15 76 54.6
15 77 54.5
15 78 54.2
15 79 58.1
15 80 56.5
15 81 55.7
15 82 42.2
15 83 43.0
15 84 41.7
15 85 41.8
15 86 43.0
15 87 43.5
15 88 44.1
15 89 45.8
15 90 45.4
15 91 46.0
15 92 46.2
15 93 44.1
15 94 43.8
15 95 43.6
15 96 45.7
15 97 41.0
15 98 40.6
15 99 39.6
15 100 40.9
15 101 41.1
15 102 41.4
15 103 41.7
15 104 43.7
15 105 153.0
15 106 156.0
15 107 163.0
15 108 147.0
15 109 150.0
15 110 168.0
15 111 146.0
15 112 163.0
15 113 149.0
15 114 152.0
15 115 160.0
15 116 156.0
15 117 155.0
15 118 169.0
15 119 169.0
15 120 11.5
15 121 11.1
15 122 87.9
15 123 87.3
15 124 90.7
15 125 90.0
15 126 0.9
15 127 6.3
15 128 0.001
15 129 3.2
15 130 44.6
15 131 46.9
15 132 45.0
15 133 54.5
15 134 55.9
15 135 58.1
15 136 56.5
15 137 55.1
15 138 55.7
15 139 42.2
15 140 42.8
15 141 41.7
15 142 42.1
15 143 41.8
15 144 43.4
15 145 43.5
15 146 44.1
15 147 46.1
15 148 45.4
15 149 46.2
15 150 45.3
15 151 43.8
15 152 43.6
15 153 45.7
15 154 41.0
15 155 40.2
15 156 39.6
15 157 39.7
15 158 41.1
15 159 42.2
15 160 41.4
15 161 43.7
15 162 153.0
15 163 166.0
15 164 156.0
15 165 163.0
15 166 147.0
15 167 150.0
15 168 170.0
15 169 169.0
15 170 146.0
15 171 166.0
15 172 163.0
15 173 149.0
15 174 150.0
15 175 155.0
15 176 156.0
15 177 150.0
15 178 169.0
15 179 152.0
15 180 151.0
15 181 148.0
15 182 156.0
15 183 168.0
15 184 152.0
15 185 168.0
15 186 172.0
15 187 170.0
15 188 158.0
15 189 157.0
15 190 154.0
15 191 152.0
15 192 146.0
15 193 153.0
15 194 154.0
15 195 164.0
15 196 152.0
15 197 157.0
15 198 176.0
15 199 149.0
15 200 149.0
15 201 9.5
15 202 155.0
15 203 79.0
15 204 48.6
15 205 45.2
15 206 33.9
15 207 46.2
15 208 47.9
15 209 13.2
15 210 0.7
15 211 37.3
15 212 56.1
15 213 107.0
15 214 137.0
15 215 136.0
15 216 112.0
15 217 11.1
15 218 5.1
15 219 33.5
16 0 39.1
16 1 44.3
16 2 40.9
16 3 53.5
16 4 44.5
16 5 3.7
16 6 89.6
16 7 12.0
16 8 10.1
16 9 11.1
16 10 10.8
16 11 87.5
16 12 90.3
16 13 88.1
16 14 2.7
16 15 3.1
16 17 44.2
